"No_";"Posting Date";"Currency Code";"Currency Factor";"Payment Discount _";"Sell-to Customer No_"
"FVV210546";"17-03-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1684"
"FVV210547";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1357"
"FVV210548";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV210549";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1268"
"FVV210550";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI004"
"FVV210551";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43077160"
"FVV210552";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV210553";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1752"
"FVV210554";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV210555";"17-03-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1634"
"FVV210556";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV210557";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1494"
"FVV210558";"17-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1784"
"FVV210559";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1790"
"FVV210560";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1606"
"FVV210561";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036090"
"FVV210562";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV210563";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1824"
"FVV210564";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV210565";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210566";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210567";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210568";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1417"
"FVV210569";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1807"
"FVV210570";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210571";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210572";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210573";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210574";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210575";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210576";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1756"
"FVV210577";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210578";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210579";"18-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43060050"
"FVV210580";"22-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1624"
"FVV210581";"23-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV210582";"23-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV210583";"23-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210584";"23-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210585";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1537"
"FVV210586";"24-03-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1634"
"FVV210587";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI106"
"FVV210588";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1707"
"FVV210589";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV210590";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV210591";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1803"
"FVV210592";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1826"
"FVV210593";"24-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1654"
"FVV210594";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1375"
"FVV210595";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1375"
"FVV210596";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1807"
"FVV210597";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1723"
"FVV210598";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1837"
"FVV210599";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV210600";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1354"
"FVV210601";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1784"
"FVV210602";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV210603";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV210604";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV210605";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43078050"
"FVV210606";"25-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV210607";"25-03-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI002"
"FVV210608";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV210609";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210610";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210611";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210612";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036370"
"FVV210613";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV210614";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1585"
"FVV210615";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV210616";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV210617";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV210618";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1843"
"FVV210619";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036370"
"FVV210620";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210621";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210622";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43002020"
"FVV210623";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV210624";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1667"
"FVV210625";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1728"
"FVV210626";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1669"
"FVV210627";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1728"
"FVV210628";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1652"
"FVV210629";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1652"
"FVV210630";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV210631";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1714"
"FVV210632";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1752"
"FVV210633";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210634";"26-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210635";"29-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210636";"29-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1790"
"FVV210637";"29-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1680"
"FVV210638";"29-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1788"
"FVV210639";"29-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43090130"
"FVV210640";"29-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1793"
"FVV210641";"29-03-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1634"
"FVV210642";"29-03-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1571"
"FVV210643";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1481"
"FVV210644";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1825"
"FVV210645";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003515"
"FVV210646";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003325"
"FVV210647";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003405"
"FVV210648";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1622"
"FVV210649";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1564"
"FVV210650";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV210651";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003500"
"FVV210652";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1431"
"FVV210653";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV210654";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1823"
"FVV210655";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1823"
"FVV210656";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1357"
"FVV210657";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1407"
"FVV210658";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1797"
"FVV210659";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1797"
"FVV210660";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1797"
"FVV210661";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1797"
"FVV210662";"30-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1797"
"FVV210663";"30-03-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1417"
"FVV210664";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV210665";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1842"
"FVV210666";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1771"
"FVV210667";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1635"
"FVV210668";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1160"
"FVV210669";"31-03-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1684"
"FVV210670";"31-03-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1684"
"FVV210671";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43060050"
"FVV210672";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV210673";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV210674";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV210675";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV210676";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1807"
"FVV210677";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210678";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1760"
"FVV210679";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210680";"31-03-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210681";"06-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1647"
"FVV210682";"06-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43056125"
"FVV210683";"06-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1826"
"FVV210684";"06-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1669"
"FVV210685";"06-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1723"
"FVV210686";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV210687";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV210688";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV210689";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1357"
"FVV210690";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210691";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV210692";"07-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV210693";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210694";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210695";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210696";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210697";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1790"
"FVV210698";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1834"
"FVV210699";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV210700";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV210701";"08-04-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1634"
"FVV210702";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1498"
"FVV210703";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210704";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210705";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210706";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210707";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI087"
"FVV210708";"08-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1624"
"FVV210709";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1631"
"FVV210710";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV210711";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210712";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV210713";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43030162"
"FVV210714";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003485"
"FVV210715";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV210716";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1740"
"FVV210717";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV210718";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV210719";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV210720";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV210721";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1843"
"FVV210722";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1696"
"FVV210723";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210724";"09-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV210725";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1753"
"FVV210726";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1804"
"FVV210727";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210728";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210729";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1172"
"FVV210730";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV210731";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1681"
"FVV210732";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1752"
"FVV210733";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1500"
"FVV210734";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1500"
"FVV210735";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1500"
"FVV210736";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1640"
"FVV210737";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210738";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210739";"12-04-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1042"
"FVV210740";"12-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1807"
"FVV210741";"13-04-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1417"
"FVV210742";"13-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1790"
"FVV210743";"13-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1562"
"FVV210744";"13-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV210745";"13-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1537"
"FVV210746";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI004"
"FVV210747";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV210748";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1357"
"FVV210749";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1536"
"FVV210750";"14-04-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1684"
"FVV210751";"14-04-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1684"
"FVV210752";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1304"
"FVV210753";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43090130"
"FVV210754";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1591"
"FVV210755";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1835"
"FVV210756";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1835"
"FVV210757";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1835"
"FVV210758";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV210759";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV210760";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV210761";"14-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1432"
"FVV210762";"15-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1723"
"FVV210763";"15-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1756"
"FVV210764";"15-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43060050"
"FVV210765";"15-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1843"
"FVV210766";"15-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV210767";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1833"
"FVV210768";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1585"
"FVV210769";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1585"
"FVV210770";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV210771";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV210772";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43015330"
"FVV210773";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210774";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43077160"
"FVV210775";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210776";"16-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210777";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1807"
"FVV210778";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV210779";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1647"
"FVV210780";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1606"
"FVV210781";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV210782";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV210783";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV210784";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1653"
"FVV210785";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210786";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210787";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1669"
"FVV210788";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210789";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210790";"19-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI110"
"FVV210791";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1540"
"FVV210792";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1624"
"FVV210793";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210794";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1494"
"FVV210795";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210796";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1761"
"FVV210797";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1165"
"FVV210798";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210799";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV210800";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43077110"
"FVV210801";"20-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099030"
"FVV210802";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV210803";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210804";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1834"
"FVV210805";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088085"
"FVV210806";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV210807";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43092100"
"FVV210808";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1494"
"FVV210809";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210810";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV210811";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1563"
"FVV210812";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1778"
"FVV210813";"21-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI118"
"FVV210814";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1652"
"FVV210815";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1652"
"FVV210816";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV210817";"22-04-2021";;"0,00000000000000000000";"2,00000000000000000000";"CLI1417"
"FVV210818";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1654"
"FVV210819";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1790"
"FVV210820";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1333"
"FVV210821";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43060050"
"FVV210822";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV210823";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210824";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210825";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1789"
"FVV210826";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1635"
"FVV210827";"22-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1809"
"FVV210828";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1798"
"FVV210829";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV210830";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1800"
"FVV210831";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1516"
"FVV210832";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV210833";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1738"
"FVV210834";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210835";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV210836";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV210837";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1801"
"FVV210838";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1837"
"FVV210839";"23-04-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI002"
"FVV210840";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1807"
"FVV210841";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV210842";"23-04-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1634"
"FVV210843";"23-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1788"
"FVV210844";"26-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1790"
"FVV210845";"27-04-2021";;"0,00000000000000000000";"1,00000000000000000000";"CLI1571"
"FVV210846";"27-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1843"
"FVV210847";"27-04-2021";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
